date,price,soy_ret_1d,event_type,direction,primary_driver,secondary_driver,narrative_strength,speculation_level,data_confirmation,fade_risk,oil_chg7,dollar_chg7,rsi_14,vol_30d,mom_5d,mom_20d,news_sentiment,cot_noncomm_long_pct,outcome_1d_pct,outcome_7d_pct,outcome_15d_pct,outcome_30d_pct,fade_occurred_7d
2021-04-28,1557.75,0.516,speculative_mom,bullish,speculative_mom,macro_fx,0.627,0.722,0.0,0.31,0.0076,-0.0051,78.8,0.0154,0.0404,0.1397,0.0,20.9,-0.979,4.06,-1.252,-0.883,True
2021-04-29,1542.5,-0.979,speculative_mom,bullish,speculative_mom,macro_fx,0.188,0.509,0.0,0.157,0.0412,-0.0069,77.8,0.0155,0.006,0.0736,0.0,21.2,1.848,5.024,-0.6,-2.204,False
2021-04-30,1571.0,1.848,macro_fx,bearish,macro_fx,speculative_mom,0.729,0.711,0.0,0.3,0.0363,0.0013,86.6,0.0153,0.0203,0.1205,0.0,21.5,-0.684,4.233,-2.849,-6.286,True
2021-05-05,1582.0,0.317,speculative_mom,bullish,speculative_mom,macro_fx,0.503,0.708,0.0,0.244,0.0601,0.0055,82.2,0.0153,0.0156,0.123,0.0,21.9,1.485,1.375,-4.962,-8.148,False
2021-05-06,1605.5,1.485,speculative_mom,bullish,speculative_mom,macro_fx,0.575,0.707,0.0,0.392,0.0281,0.0004,82.8,0.0154,0.0408,0.1344,0.0,22.0,0.965,-1.121,-4.267,-8.148,True
2021-05-07,1621.0,0.965,macro_fx,bullish,macro_fx,speculative_mom,0.709,0.706,0.0,0.36,0.0163,-0.0042,82.7,0.0151,0.0318,0.1554,0.0,22.1,-0.062,-2.884,-5.583,-12.708,False
2021-05-10,1620.0,-0.062,speculative_mom,bullish,speculative_mom,oil_energy,0.811,0.704,0.0,0.343,-0.0014,-0.0044,80.8,0.0149,0.0383,0.1722,0.0,22.2,1.08,-2.884,-4.414,-13.92,True
2021-05-11,1637.5,1.08,speculative_mom,bullish,speculative_mom,macro_fx,0.84,0.703,0.0,0.33,0.0267,-0.0125,80.1,0.0148,0.0384,0.1785,0.0,22.3,1.405,-6.366,-4.58,-15.42,True
2021-05-12,1660.5,1.405,speculative_mom,bullish,speculative_mom,macro_fx,0.822,0.702,0.0,0.344,0.0247,-0.0026,79.0,0.0141,0.0496,0.1777,0.0,22.3,1.405,-8.085,-6.7,-17.419,True
2021-05-13,1612.25,-2.906,speculative_mom,bullish,speculative_mom,oil_energy,0.547,0.702,0.0,0.0,-0.0285,-0.0059,63.9,0.0129,0.0042,0.1368,0.0,22.4,1.405,-8.085,-1.768,-17.419,True
2021-05-18,1574.25,-0.835,speculative_mom,bearish,speculative_mom,macro_fx,0.67,0.72,0.0,0.329,0.0091,-0.0053,53.4,0.0124,-0.0386,0.0695,0.0,21.0,-0.835,-2.366,-0.746,-14.346,False
2021-05-19,1538.25,-2.287,speculative_mom,bearish,speculative_mom,oil_energy,1.0,0.725,0.0,0.4,-0.024,-0.0002,49.2,0.0132,-0.0736,0.0274,0.0,20.6,-0.835,-2.366,0.374,-14.346,False
2021-05-20,1533.25,-0.325,speculative_mom,bearish,speculative_mom,oil_energy,0.778,0.729,0.0,0.163,-0.0495,-0.0037,42.1,0.0132,-0.049,0.0,0.0,20.3,-0.457,0.995,-1.614,-5.316,True
2021-05-21,1526.25,-0.457,speculative_mom,bearish,speculative_mom,oil_energy,0.758,0.734,0.0,0.161,-0.0378,-0.0076,42.8,0.0131,-0.0483,-0.0088,0.0,19.9,-0.229,2.375,-3.538,-5.316,True
2021-05-24,1522.75,-0.229,speculative_mom,bearish,speculative_mom,oil_energy,0.656,0.743,0.0,0.136,0.0349,-0.0101,37.8,0.0127,-0.0408,-0.0295,0.0,19.3,-0.722,1.74,-3.743,-5.316,True
2021-05-25,1511.75,-0.722,speculative_mom,bearish,speculative_mom,macro_fx,0.636,0.746,0.0,0.132,0.0107,-0.0075,34.7,0.0129,-0.0397,-0.0245,0.0,19.1,-0.546,4.763,-4.184,-8.037,True
2021-05-26,1503.5,-0.546,speculative_mom,bearish,speculative_mom,macro_fx,0.553,0.748,0.0,0.077,-0.0009,-0.002,26.2,0.0128,-0.0226,-0.0348,0.0,18.9,2.228,3.775,-11.556,-6.618,False
2021-05-27,1537.0,2.228,speculative_mom,bullish,speculative_mom,macro_fx,0.351,0.652,0.0,0.2,0.0208,0.0025,31.9,0.0133,0.0024,-0.0036,0.0,18.7,-0.423,2.798,-9.174,-6.799,True
2021-06-03,1549.25,-0.848,macro_fx,bearish,macro_fx,speculative_mom,0.666,0.731,0.0,0.301,0.0418,0.0075,33.8,0.0129,0.0304,-0.0207,0.0,17.9,2.227,-4.97,-11.489,-6.1,True
2021-06-04,1583.75,2.227,speculative_mom,bullish,speculative_mom,macro_fx,0.408,0.701,0.0,0.301,0.0537,0.0056,45.5,0.0128,0.0304,-0.0135,0.0,17.9,-1.484,-7.451,-16.038,-6.1,False
2021-06-07,1560.25,-1.484,speculative_mom,bullish,speculative_mom,macro_fx,0.555,0.762,0.0,0.2,0.0456,-0.001,44.0,0.0131,0.0194,-0.0375,0.0,17.9,1.266,-7.162,-13.027,-7.483,True
2021-06-09,1562.5,-1.108,speculative_mom,bearish,speculative_mom,oil_energy,0.599,0.762,0.0,0.0,0.0549,0.001,55.6,0.0128,0.0,-0.0458,0.0,17.9,-1.184,-7.162,-7.2,-9.36,False
2021-06-10,1544.0,-1.184,speculative_mom,bearish,speculative_mom,macro_fx,0.744,0.762,0.0,0.0,0.038,0.0028,52.3,0.013,-0.0034,-0.0702,0.0,17.9,-2.299,-8.355,-6.299,-9.262,False
2021-06-11,1508.5,-2.299,speculative_mom,bearish,speculative_mom,macro_fx,0.72,0.762,0.0,0.158,0.0302,0.0073,46.6,0.0135,-0.0475,-0.0644,0.0,17.9,-2.403,-7.557,-3.762,-6.347,False
2021-06-14,1472.25,-2.403,speculative_mom,bearish,speculative_mom,macro_fx,0.818,0.778,0.0,0.188,0.0301,0.0002,41.3,0.0137,-0.0564,-0.082,0.0,16.7,-0.442,-5.926,-7.37,-3.668,False
2021-06-15,1465.75,-0.442,speculative_mom,bearish,speculative_mom,macro_fx,0.994,0.783,0.0,0.2,0.0359,0.0044,41.9,0.0136,-0.0723,-0.0767,0.0,16.3,-1.177,-6.447,-5.407,-2.303,False
2021-06-16,1448.5,-1.177,speculative_mom,bearish,speculative_mom,macro_fx,0.981,0.788,0.0,0.2,0.0422,0.0131,40.7,0.0135,-0.073,-0.0799,0.0,15.9,-1.177,-6.447,-4.021,-0.984,False
2021-06-17,1329.75,-8.198,speculative_mom,bearish,speculative_mom,macro_fx,1.0,0.793,0.0,0.346,0.0141,0.0201,22.7,0.0197,-0.1388,-0.1355,0.0,15.5,-1.177,-6.447,5.584,-0.984,False
2021-06-18,1396.0,4.982,macro_fx,bearish,macro_fx,speculative_mom,0.98,0.798,0.0,0.282,0.024,0.0234,34.7,0.0219,-0.0746,-0.0895,0.0,15.1,-1.177,-6.447,2.615,-0.984,False
2021-06-21,1415.0,1.361,macro_fx,bearish,macro_fx,speculative_mom,0.825,0.813,0.0,0.212,0.0479,0.0198,34.8,0.022,-0.0389,-0.0729,0.0,14.0,-1.449,-6.447,1.625,-1.608,False
2021-06-22,1394.5,-1.449,speculative_mom,bearish,speculative_mom,macro_fx,0.739,0.818,0.0,0.245,0.0303,0.0129,31.2,0.0221,-0.0486,-0.0842,0.0,13.7,-0.681,3.747,5.253,0.645,True
2021-06-23,1385.0,-0.681,speculative_mom,bearish,speculative_mom,macro_fx,0.727,0.823,0.0,0.228,0.031,0.0141,31.5,0.0219,-0.0438,-0.0838,0.0,13.3,-0.993,4.819,4.513,1.264,True
2021-06-24,1371.25,-0.993,speculative_mom,bullish,speculative_mom,macro_fx,0.74,0.827,0.0,0.488,0.0164,0.0141,24.9,0.0216,0.0312,-0.088,0.0,12.9,-0.993,4.819,6.089,3.719,True
2021-06-25,1329.75,-3.026,speculative_mom,bearish,speculative_mom,macro_fx,0.987,0.832,0.0,0.363,0.0263,0.0075,23.8,0.0216,-0.0475,-0.1348,0.0,12.6,-0.993,4.819,7.389,3.719,True
2021-06-28,1357.0,2.049,speculative_mom,bearish,speculative_mom,oil_energy,0.852,0.827,0.0,0.318,0.0263,-0.0001,25.1,0.0222,-0.041,-0.1134,0.0,13.0,0.203,2.45,6.374,6.669,False
2021-06-29,1359.75,0.203,speculative_mom,bearish,speculative_mom,macro_fx,0.883,0.826,0.0,0.151,0.0187,-0.002,26.6,0.0222,-0.0249,-0.1219,0.0,13.1,0.203,3.254,5.847,6.669,False
2021-06-30,1450.0,6.637,speculative_mom,bullish,speculative_mom,macro_fx,0.607,0.824,0.0,0.453,-0.0026,0.0063,40.7,0.0257,0.0469,-0.072,0.0,13.2,0.203,3.254,-2.328,6.669,False
2021-07-01,1446.75,-0.224,speculative_mom,bullish,speculative_mom,macro_fx,0.57,0.822,0.0,0.479,0.0297,0.0095,43.5,0.0254,0.0551,-0.0662,0.0,13.3,0.346,-0.605,-3.162,6.669,True
2021-07-02,1451.75,0.346,speculative_mom,bullish,speculative_mom,macro_fx,0.847,0.821,0.0,0.495,0.0285,0.0047,47.7,0.0254,0.0917,-0.0833,0.0,13.4,0.346,1.102,-2.686,6.669,False
2021-07-06,1363.75,-6.062,speculative_mom,bullish,speculative_mom,oil_energy,0.865,0.814,0.0,0.304,0.001,0.008,40.2,0.0276,0.005,-0.1259,0.0,13.9,0.346,1.102,3.996,6.669,False
2021-07-07,1386.5,1.668,speculative_mom,bullish,speculative_mom,macro_fx,0.833,0.813,0.0,0.305,-0.025,0.009,44.1,0.0279,0.0197,-0.1225,0.0,14.0,0.346,1.102,3.282,6.669,False
2021-07-08,1390.25,0.27,speculative_mom,bearish,speculative_mom,macro_fx,0.759,0.811,0.0,0.242,0.0004,0.0052,57.3,0.0279,-0.0412,-0.1102,0.0,14.2,0.989,1.102,3.165,6.669,False
2021-07-09,1404.0,0.989,speculative_mom,bearish,speculative_mom,oil_energy,0.651,0.81,0.0,0.105,0.0216,0.0009,51.1,0.028,-0.0295,-0.0907,0.0,14.3,2.03,2.813,0.766,-7.853,False
2021-07-13,1438.0,0.384,macro_fx,bearish,macro_fx,speculative_mom,0.562,0.788,0.0,0.486,0.0003,0.0016,56.1,0.0279,0.0544,-0.0233,0.0,13.8,2.069,-1.513,-3.182,-9.668,True
2021-07-19,1428.0,-1.839,oil_energy,bearish,oil_energy,macro_fx,1.0,0.572,0.0,0.305,-0.0894,0.0057,60.2,0.0279,-0.0031,0.0229,0.0,13.9,0.501,-2.509,0.403,-6.565,True
2021-07-20,1443.5,1.085,oil_energy,bearish,oil_energy,macro_fx,0.759,0.543,0.0,0.105,-0.0958,0.0091,61.6,0.0279,0.0038,0.0201,0.0,14.1,-0.294,-0.641,0.277,-10.028,False
2021-07-21,1439.25,-0.294,oil_energy,bearish,oil_energy,speculative_mom,0.606,0.676,0.0,0.304,-0.0513,0.0056,48.0,0.0278,-0.0194,0.0321,0.0,14.2,-1.598,-1.702,-2.345,-11.221,False
2021-08-02,1418.75,0.283,oil_energy,bearish,oil_energy,macro_fx,0.585,0.674,0.0,0.278,-0.009,-0.0083,45.2,0.0209,0.0042,-0.0227,0.0,14.7,-1.868,2.315,-8.793,-10.026,True
2021-08-04,1403.5,0.808,oil_energy,bearish,oil_energy,speculative_mom,0.545,0.671,0.0,0.278,-0.0523,-0.0041,38.2,0.0209,-0.0199,0.0123,0.0,14.5,-0.071,0.664,-4.097,-7.659,False
2021-08-06,1422.25,1.408,macro_fx,bearish,macro_fx,oil_energy,0.603,0.564,0.0,0.078,-0.0568,0.0052,48.3,0.0209,0.0053,0.013,0.0,14.2,0.809,-3.744,-4.43,-11.232,True
2021-08-09,1433.75,0.809,oil_energy,bearish,oil_energy,macro_fx,0.736,0.599,0.0,0.075,-0.097,0.0119,47.1,0.02,0.0106,0.0009,0.0,14.6,0.959,-5.266,-8.997,-11.142,True
2021-08-10,1447.5,0.959,oil_energy,bearish,oil_energy,macro_fx,0.595,0.669,0.0,0.132,-0.0765,0.0097,52.3,0.0198,0.0397,0.0066,0.0,14.8,0.959,-5.266,-10.276,-11.382,True
2021-08-11,1405.5,-2.902,speculative_mom,bullish,speculative_mom,macro_fx,0.404,0.737,0.0,0.277,-0.0282,0.0093,47.3,0.0206,0.0014,-0.0424,0.0,14.9,0.959,-5.266,-9.089,-11.382,True
2021-08-13,1424.25,1.623,macro_fx,bearish,macro_fx,speculative_mom,0.553,0.662,0.0,0.2,0.0043,0.0027,52.9,0.0168,0.0014,-0.021,0.0,15.2,0.959,-7.67,-9.918,-8.313,True
2021-08-16,1376.0,-3.388,speculative_mom,bearish,speculative_mom,oil_energy,0.505,0.794,0.0,0.134,-0.0261,0.0042,41.2,0.0179,-0.0403,-0.0364,0.0,15.5,0.959,-7.67,-7.794,-8.313,True
2021-08-17,1369.0,-0.509,speculative_mom,bearish,speculative_mom,macro_fx,0.64,0.793,0.0,0.181,-0.0248,0.0036,36.5,0.014,-0.0542,-0.0516,0.0,15.6,-0.785,-7.67,-7.177,-6.227,False
2021-08-19,1323.0,-2.595,speculative_mom,bearish,speculative_mom,oil_energy,0.646,0.79,0.0,0.187,-0.0674,0.0055,32.2,0.0145,-0.056,-0.0658,0.0,15.8,-0.785,0.074,-3.609,-6.227,True
2021-08-20,1293.75,-2.211,speculative_mom,bearish,speculative_mom,oil_energy,0.99,0.789,0.0,0.242,-0.1001,0.0064,27.9,0.0148,-0.0916,-0.0766,0.0,15.9,0.019,0.386,-1.643,-4.483,False
2021-08-23,1294.0,0.019,oil_energy,bearish,oil_energy,speculative_mom,0.757,0.797,0.0,0.199,-0.0499,-0.0009,30.9,0.0142,-0.0596,-0.0841,0.0,15.3,0.019,-1.256,-1.352,-3.362,False
2021-08-24,1337.0,3.323,speculative_mom,bearish,speculative_mom,oil_energy,0.454,0.768,0.0,0.0,-0.0132,0.004,38.5,0.0156,-0.0234,-0.0573,0.0,15.1,0.019,-1.256,-3.179,-3.362,False
2021-08-30,1304.75,-4.01,speculative_mom,bullish,speculative_mom,oil_energy,0.551,0.81,0.0,0.225,0.0867,-0.0098,28.7,0.0166,0.0083,-0.0804,0.0,14.2,0.019,-6.511,-2.357,-9.638,False
2021-08-31,1298.75,-0.46,oil_energy,bullish,oil_energy,speculative_mom,0.532,0.801,0.0,0.0,0.0992,-0.0093,32.2,0.0164,-0.0286,-0.0672,0.0,14.2,-1.617,-1.809,-1.232,-7.969,False
2021-09-01,1277.75,-1.617,speculative_mom,bearish,speculative_mom,macro_fx,0.585,0.812,0.0,0.169,0.0449,-0.0055,30.5,0.0165,-0.0507,-0.0896,0.0,14.1,0.117,-0.411,0.509,-5.596,False
2021-09-02,1279.25,0.117,speculative_mom,bearish,speculative_mom,macro_fx,0.69,0.813,0.0,0.291,0.0363,-0.0071,25.5,0.0164,-0.0645,-0.0879,0.0,14.0,0.293,-0.215,0.449,-4.808,True
2021-09-03,1283.0,0.293,speculative_mom,bearish,speculative_mom,macro_fx,0.611,0.814,0.0,0.187,0.0136,-0.0085,31.5,0.0164,-0.0561,-0.0979,0.0,13.9,-1.111,0.896,0.351,-4.793,True
2021-09-07,1268.75,-1.111,speculative_mom,bearish,speculative_mom,macro_fx,0.683,0.821,0.0,0.0,0.0138,-0.0058,30.6,0.0163,-0.0276,-0.1151,0.0,13.4,0.158,2.148,0.65,-3.212,False
2021-09-08,1270.75,0.158,speculative_mom,bearish,speculative_mom,oil_energy,0.707,0.823,0.0,0.0,0.0081,-0.0004,32.5,0.0163,-0.0216,-0.1221,0.0,13.3,-0.944,1.043,1.023,-1.987,True
2021-09-09,1258.75,-0.944,speculative_mom,bearish,speculative_mom,oil_energy,0.618,0.824,0.0,0.0,-0.0155,-0.0018,35.8,0.0161,-0.0149,-0.1044,0.0,13.2,1.311,0.298,-0.218,-2.761,True
2021-09-10,1275.25,1.311,speculative_mom,bearish,speculative_mom,oil_energy,0.547,0.826,0.0,0.0,0.0178,-0.0005,45.7,0.0164,-0.0031,-0.0901,0.0,13.1,-0.216,-0.098,-2.254,-4.293,True
2021-09-13,1272.5,-0.216,speculative_mom,bearish,speculative_mom,oil_energy,0.615,0.829,0.0,0.0,0.0271,0.0018,45.0,0.0163,-0.0082,-0.1065,0.0,12.8,0.314,0.806,-2.888,-2.77,False
2021-09-29,1283.75,0.529,macro_fx,bearish,macro_fx,oil_energy,0.621,0.61,0.0,0.2,0.0646,0.0118,60.5,0.0139,0.0008,-0.0115,0.0,12.0,0.529,-3.174,-2.98,-6.251,True
2021-10-12,1198.25,-2.442,speculative_mom,bearish,speculative_mom,oil_energy,0.441,0.821,0.0,0.312,0.0627,0.0051,21.4,0.0098,-0.0418,-0.0613,0.0,10.5,-0.25,2.149,3.818,6.238,True
2021-10-28,1233.75,-0.444,macro_fx,bullish,macro_fx,oil_energy,0.568,0.609,0.0,0.2,-0.0018,-0.0047,46.9,0.0102,0.008,-0.0177,0.0,11.7,0.162,-4.519,2.553,2.756,False
2021-10-29,1235.75,0.162,macro_fx,bearish,macro_fx,oil_energy,0.854,0.578,0.0,0.2,-0.0036,0.006,52.8,0.0101,0.0125,-0.0086,0.0,12.0,0.081,-4.519,2.225,2.756,False
2021-11-03,1231.5,-1.005,oil_energy,bearish,oil_energy,macro_fx,0.659,0.55,0.0,0.0,-0.0346,0.0005,61.3,0.0096,-0.0063,-0.0085,0.0,13.9,-1.807,0.203,2.842,3.715,True
2021-11-04,1209.25,-1.807,oil_energy,bearish,oil_energy,macro_fx,0.685,0.627,0.0,0.0,-0.069,0.0043,46.5,0.0101,-0.0199,-0.0305,0.0,14.3,-1.406,0.203,3.597,6.285,True
2021-11-10,1203.5,0.333,macro_fx,bearish,macro_fx,oil_energy,0.99,0.656,0.0,0.2,-0.0322,0.0103,42.1,0.011,-0.0227,0.0069,0.0,13.0,0.727,4.965,3.386,10.677,False
2021-11-12,1234.0,1.794,macro_fx,bearish,macro_fx,speculative_mom,0.567,0.718,0.0,0.117,-0.0009,0.0135,48.8,0.011,0.035,0.0133,0.0,12.3,1.794,3.16,2.229,10.15,False
2021-11-15,1257.25,1.884,speculative_mom,bullish,speculative_mom,macro_fx,0.635,0.831,0.0,0.2,0.0263,0.0112,55.9,0.0114,0.0673,0.0293,0.0,12.6,1.794,3.16,-0.557,10.15,False
2021-11-16,1251.25,-0.477,macro_fx,bearish,macro_fx,speculative_mom,0.706,0.762,0.0,0.144,-0.0063,0.017,53.6,0.0112,0.0431,0.0189,0.0,12.8,1.794,0.12,0.779,6.114,True
2021-11-17,1277.0,2.058,macro_fx,bearish,macro_fx,speculative_mom,0.781,0.828,0.0,0.2,-0.0436,0.0189,61.5,0.0117,0.0611,0.0253,0.0,12.9,1.794,0.12,-0.979,6.114,True
2021-11-18,1265.25,-0.92,macro_fx,bearish,macro_fx,oil_energy,0.68,0.76,0.0,0.146,-0.0611,0.0168,57.5,0.0119,0.0437,0.0337,0.0,13.0,-0.158,-3.794,0.198,6.224,False
2021-11-19,1263.25,-0.158,oil_energy,bearish,oil_energy,macro_fx,0.676,0.629,0.0,0.0,-0.0644,0.0129,56.7,0.0119,0.0237,0.035,0.0,13.1,0.871,-2.771,-1.524,6.224,True
2021-11-22,1274.25,0.871,oil_energy,bearish,oil_energy,macro_fx,0.595,0.56,0.0,0.0,-0.0593,0.0139,57.5,0.0117,0.0135,0.0299,0.0,13.4,-0.098,-2.354,-1.158,8.633,False
2021-11-23,1273.0,-0.098,macro_fx,bearish,macro_fx,oil_energy,0.556,0.584,0.0,0.0,-0.0283,0.0143,60.9,0.0107,0.0174,0.0283,0.0,13.5,-0.511,-0.452,-0.825,8.189,False
2021-11-24,1266.5,-0.511,macro_fx,bearish,macro_fx,oil_energy,0.579,0.551,0.0,0.2,-0.0308,0.015,66.4,0.0107,-0.0082,0.022,0.0,13.6,-1.086,-0.395,0.849,8.189,True
2021-11-26,1252.75,-1.086,oil_energy,bearish,oil_energy,macro_fx,1.0,0.559,0.0,0.2,-0.1561,0.0018,67.6,0.0109,-0.0099,0.0154,0.0,13.8,-0.898,-0.2,2.594,9.739,True
2021-11-29,1241.5,-0.898,oil_energy,bearish,oil_energy,macro_fx,0.92,0.614,0.0,0.2,-0.1073,0.0053,68.8,0.0109,-0.0172,0.0047,0.0,13.2,-1.953,1.571,4.088,10.894,True
2021-11-30,1217.25,-1.953,oil_energy,bearish,oil_energy,speculative_mom,1.0,0.793,0.0,0.149,-0.1624,0.0047,55.2,0.0115,-0.0447,-0.0158,0.0,13.0,0.904,3.882,7.455,14.295,False
2021-12-01,1228.25,0.904,oil_energy,bearish,oil_energy,speculative_mom,1.0,0.733,0.0,0.117,-0.1384,-0.0002,56.9,0.0116,-0.0352,-0.0127,0.0,12.7,1.303,3.216,8.182,11.154,False
2021-12-02,1244.25,1.303,oil_energy,bearish,oil_energy,macro_fx,1.0,0.623,0.0,0.2,-0.1336,-0.0038,58.6,0.0115,-0.0176,0.0104,0.0,12.5,1.849,3.216,7.052,9.042,False
2021-12-03,1267.25,1.849,oil_energy,bearish,oil_energy,macro_fx,1.0,0.627,0.0,0.0,-0.1559,-0.0038,58.9,0.0115,0.0116,0.048,0.0,12.3,-0.454,-0.612,7.516,7.418,False
2021-12-06,1261.5,-0.454,oil_energy,bearish,oil_energy,macro_fx,0.853,0.661,0.0,0.0,-0.1135,-0.0057,51.3,0.0116,0.0161,0.0581,0.0,12.2,-0.892,0.079,7.749,10.285,True
2021-12-07,1250.25,-0.892,oil_energy,bullish,oil_energy,speculative_mom,0.537,0.672,0.0,0.0,0.0572,0.0029,49.7,0.0115,0.0271,0.0613,0.0,12.1,0.86,2.16,8.498,10.285,False
2021-12-08,1261.0,0.86,macro_fx,bullish,macro_fx,speculative_mom,0.531,0.664,0.0,0.0,0.0345,-0.0047,45.0,0.0116,0.0267,0.0513,0.0,12.1,0.278,1.923,5.293,12.153,False
2021-12-10,1267.75,0.257,oil_energy,bullish,oil_energy,macro_fx,0.532,0.624,0.0,0.0,0.093,0.0,51.5,0.0115,0.0004,0.0458,0.0,12.0,0.257,3.175,6.015,11.004,False
2021-12-14,1259.5,1.246,oil_energy,bullish,oil_energy,macro_fx,0.358,0.538,0.0,0.0,0.0675,0.0047,46.2,0.0123,0.0074,0.0018,0.0,12.1,0.238,5.756,9.905,14.986,False
2021-12-16,1277.25,1.168,macro_fx,bullish,macro_fx,oil_energy,0.52,0.556,0.0,0.0,0.0046,-0.0034,56.9,0.0122,0.0101,0.0002,0.0,12.2,0.626,6.42,9.728,16.696,False
2021-12-17,1285.25,0.626,macro_fx,bearish,macro_fx,oil_energy,0.532,0.579,0.0,0.0,-0.0207,0.0071,62.6,0.0117,0.0138,0.0158,0.0,12.2,0.545,5.544,6.964,16.696,False
2021-12-20,1292.25,0.545,oil_energy,bearish,oil_energy,speculative_mom,0.593,0.722,0.0,0.209,-0.0382,0.0029,74.0,0.0113,0.0388,0.023,0.0,13.6,1.219,2.747,6.539,19.578,False
2021-12-21,1308.0,1.219,oil_energy,bearish,oil_energy,speculative_mom,0.619,0.715,0.0,0.223,-0.0077,0.0046,74.7,0.0111,0.0385,0.0265,0.0,14.1,1.586,1.586,6.365,18.062,False
2021-12-27,1362.5,2.29,speculative_mom,bullish,speculative_mom,oil_energy,0.569,0.777,0.0,0.391,0.0663,-0.0044,79.5,0.0115,0.0601,0.0876,0.0,16.7,-0.239,1.596,-0.092,15.156,True
2021-12-30,1327.75,-2.119,oil_energy,bullish,oil_energy,macro_fx,0.755,0.654,0.0,0.2,0.1284,-0.006,67.5,0.0117,-0.0008,0.081,0.0,17.9,0.075,3.54,6.515,19.224,False
2022-01-03,1344.0,1.148,macro_fx,bearish,macro_fx,speculative_mom,0.584,0.588,0.0,0.39,0.0456,0.0017,79.5,0.0111,-0.0136,0.0606,0.0,18.3,1.148,3.516,4.706,15.42,False
2022-01-04,1378.75,2.586,speculative_mom,bullish,speculative_mom,oil_energy,0.404,0.692,0.0,0.232,0.0434,0.0028,81.6,0.0119,0.0143,0.0929,0.0,18.3,1.148,3.516,4.442,15.42,False
2022-01-07,1401.5,1.761,macro_fx,bullish,macro_fx,speculative_mom,0.571,0.756,0.0,0.364,0.0306,-0.002,79.1,0.0121,0.0548,0.1083,0.0,18.3,-0.506,-1.162,6.35,16.282,False
2022-01-11,1376.75,0.145,oil_energy,bullish,oil_energy,speculative_mom,0.554,0.753,0.0,0.2,0.0799,-0.0005,66.7,0.0123,-0.0015,0.1067,0.0,18.5,1.053,2.724,12.239,20.683,False
2022-01-12,1391.25,1.053,macro_fx,bullish,macro_fx,speculative_mom,0.69,0.753,0.0,0.0,0.0862,-0.0129,65.7,0.0116,0.0051,0.1046,0.0,18.5,-1.869,0.845,10.997,20.683,True
2022-01-13,1365.25,-1.869,macro_fx,bullish,macro_fx,speculative_mom,0.77,0.679,0.0,0.2,0.0666,-0.0156,57.5,0.0123,-0.0087,0.0814,0.0,18.6,-0.623,3.076,13.789,20.683,True
2022-01-14,1356.75,-0.623,macro_fx,bullish,macro_fx,oil_energy,0.54,0.635,0.0,0.306,0.0767,-0.0106,48.6,0.0123,-0.0319,0.0622,0.0,18.6,0.332,6.136,16.584,20.683,False
2022-01-18,1361.25,0.332,macro_fx,bullish,macro_fx,oil_energy,0.581,0.615,0.0,0.2,0.0751,-0.0054,50.5,0.012,-0.0098,0.0591,0.0,18.5,2.204,6.391,15.262,20.683,False
2022-01-19,1391.25,2.204,oil_energy,bullish,oil_energy,speculative_mom,0.58,0.681,0.0,0.0,0.1022,-0.0024,57.6,0.0124,0.0105,0.0766,0.0,18.4,2.204,5.66,14.627,20.773,False
2022-01-20,1425.75,2.48,oil_energy,bullish,oil_energy,speculative_mom,0.631,0.732,0.0,0.018,0.1108,-0.0026,70.9,0.0128,0.0248,0.09,0.0,18.4,2.204,5.66,10.416,20.773,False
2022-01-26,1440.0,2.327,macro_fx,bearish,macro_fx,speculative_mom,0.547,0.657,0.0,0.117,0.0421,0.0139,61.7,0.0129,0.035,0.0594,0.0,18.0,0.573,7.882,10.243,18.056,False
2022-01-27,1448.25,0.573,macro_fx,bearish,macro_fx,speculative_mom,0.786,0.662,0.0,0.0,0.0138,0.016,64.9,0.0128,0.0158,0.0676,0.0,17.9,1.502,9.218,9.926,16.744,False
2022-01-28,1470.0,1.502,macro_fx,bearish,macro_fx,speculative_mom,0.721,0.763,0.0,0.131,-0.0016,0.0184,64.5,0.0129,0.0394,0.1071,0.0,17.8,1.395,6.735,8.946,14.779,False
2022-01-31,1490.5,1.395,macro_fx,bearish,macro_fx,speculative_mom,0.785,0.748,0.0,0.303,0.0144,0.0084,75.1,0.013,0.0624,0.1217,0.0,18.9,1.395,6.994,9.695,11.288,False
2022-02-01,1528.5,2.549,speculative_mom,bullish,speculative_mom,macro_fx,0.858,0.743,0.0,0.37,0.0359,0.0078,78.5,0.0135,0.0862,0.1373,0.0,19.3,1.395,6.994,9.585,11.288,False
2022-02-02,1545.25,1.096,speculative_mom,bullish,speculative_mom,macro_fx,0.712,0.738,0.0,0.374,0.0594,0.0002,78.7,0.0135,0.0731,0.1208,0.0,19.7,-0.065,2.443,7.523,7.976,False
2022-02-03,1544.25,-0.065,speculative_mom,bullish,speculative_mom,macro_fx,0.635,0.733,0.0,0.5,0.0546,-0.0059,86.8,0.0135,0.0663,0.1156,0.0,20.0,0.599,1.667,2.979,8.014,False
2022-02-04,1553.5,0.599,speculative_mom,bullish,speculative_mom,macro_fx,0.643,0.728,0.0,0.489,0.0568,-0.0105,90.3,0.0134,0.0568,0.128,0.0,20.4,1.818,-0.145,5.842,8.851,True
